ImageId,WKT_Pix
746005_mask,"LINESTRING (1023.0 257.0, 992.0 285.0, 988.8 312.0)"
746005_mask,"LINESTRING (690.8 262.0, 595.0 272.0, 547.3 268.7)"
746005_mask,"LINESTRING (690.8 262.0, 705.0 290.0, 717.0 299.0, 734.8 299.0)"
746005_mask,"LINESTRING (547.3 268.7, 534.0 347.0)"
746005_mask,"LINESTRING (775.0 290.8, 734.8 299.0)"
746005_mask,"LINESTRING (775.0 290.8, 800.0 341.2)"
746005_mask,"LINESTRING (734.8 299.0, 735.0 326.0, 715.0 421.0)"
746005_mask,"LINESTRING (276.0 304.0, 261.0 325.0, 241.0 400.8)"
746005_mask,"LINESTRING (276.0 304.0, 323.0 330.0, 399.0 335.0)"
746005_mask,"LINESTRING (988.8 312.0, 875.3 320.7)"
746005_mask,"LINESTRING (988.8 312.0, 996.3 342.7)"
746005_mask,"LINESTRING (875.3 320.7, 872.3 323.3)"
746005_mask,"LINESTRING (872.3 323.3, 838.0 325.0, 800.0 341.2)"
746005_mask,"LINESTRING (872.3 323.3, 882.0 370.0)"
746005_mask,"LINESTRING (399.0 335.0, 461.0 335.0, 534.0 347.0)"
746005_mask,"LINESTRING (399.0 335.0, 410.0 374.0, 409.3 421.7)"
746005_mask,"LINESTRING (1023.0 335.0, 1010.7 343.3)"
746005_mask,"LINESTRING (800.0 341.2, 811.3 391.3)"
746005_mask,"LINESTRING (996.3 342.7, 886.7 370.3)"
746005_mask,"LINESTRING (996.3 342.7, 1010.7 343.3)"
746005_mask,"LINESTRING (1010.7 343.3, 1017.0 389.0, 892.0 419.8)"
746005_mask,"LINESTRING (534.0 347.0, 523.3 428.7)"
746005_mask,"LINESTRING (602.0 366.0, 618.0 372.0, 610.7 441.7)"
746005_mask,"LINESTRING (882.0 370.0, 886.7 370.3)"
746005_mask,"LINESTRING (882.0 370.0, 811.3 391.3)"
746005_mask,"LINESTRING (886.7 370.3, 892.0 419.8)"
746005_mask,"LINESTRING (811.3 391.3, 815.0 428.8)"
746005_mask,"LINESTRING (241.0 400.8, 221.3 527.7)"
746005_mask,"LINESTRING (241.0 400.8, 355.0 420.0, 358.0 443.0, 367.0 446.0)"
746005_mask,"LINESTRING (892.0 419.8, 874.7 424.7)"
746005_mask,"LINESTRING (409.3 421.7, 403.0 446.0, 367.0 446.0)"
746005_mask,"LINESTRING (409.3 421.7, 443.0 424.0, 466.0 436.0, 516.0 443.0)"
746005_mask,"LINESTRING (874.7 424.7, 828.0 432.2)"
746005_mask,"LINESTRING (874.7 424.7, 890.3 469.3)"
746005_mask,"LINESTRING (523.3 428.7, 516.0 443.0)"
746005_mask,"LINESTRING (523.3 428.7, 585.3 440.3)"
746005_mask,"LINESTRING (815.0 428.8, 808.0 435.0, 729.0 441.2)"
746005_mask,"LINESTRING (815.0 428.8, 828.0 432.2)"
746005_mask,"LINESTRING (828.0 432.2, 850.0 494.8)"
746005_mask,"LINESTRING (585.3 440.3, 610.7 441.7)"
746005_mask,"LINESTRING (585.3 440.3, 577.0 484.0, 507.2 486.0)"
746005_mask,"LINESTRING (610.7 441.7, 674.7 446.3)"
746005_mask,"LINESTRING (729.0 441.2, 674.7 446.3)"
746005_mask,"LINESTRING (729.0 441.2, 736.0 561.0, 674.3 571.3)"
746005_mask,"LINESTRING (516.0 443.0, 507.2 486.0)"
746005_mask,"LINESTRING (367.0 446.0, 357.7 541.7)"
746005_mask,"LINESTRING (674.7 446.3, 660.0 472.0, 651.3 526.7)"
746005_mask,"LINESTRING (890.3 469.3, 926.0 464.0, 932.0 496.0)"
746005_mask,"LINESTRING (890.3 469.3, 901.0 503.0, 932.0 496.0)"
746005_mask,"LINESTRING (507.2 486.0, 502.2 544.0)"
746005_mask,"LINESTRING (1022.0 489.0, 1008.0 494.0)"
746005_mask,"LINESTRING (850.0 494.8, 808.0 516.0, 807.0 539.0, 792.0 548.0, 812.3 603.3)"
746005_mask,"LINESTRING (850.0 494.8, 885.3 565.7)"
746005_mask,"LINESTRING (932.0 496.0, 955.3 552.7)"
746005_mask,"LINESTRING (3.0 515.0, 31.3 519.3)"
746005_mask,"LINESTRING (31.3 519.3, 106.3 523.3)"
746005_mask,"LINESTRING (31.3 519.3, 28.2 629.0)"
746005_mask,"LINESTRING (1022.0 521.0, 981.0 528.0, 981.0 548.8)"
746005_mask,"LINESTRING (106.3 523.3, 218.7 532.3)"
746005_mask,"LINESTRING (106.3 523.3, 104.0 643.8)"
746005_mask,"LINESTRING (651.3 526.7, 637.0 535.0, 605.0 537.0, 597.0 556.0, 582.0 563.0, 555.7 601.7)"
746005_mask,"LINESTRING (651.3 526.7, 669.0 532.0, 674.3 571.3)"
746005_mask,"LINESTRING (221.3 527.7, 218.7 532.3)"
746005_mask,"LINESTRING (221.3 527.7, 313.3 537.3)"
746005_mask,"LINESTRING (218.7 532.3, 215.0 638.0)"
746005_mask,"LINESTRING (313.3 537.3, 357.7 541.7)"
746005_mask,"LINESTRING (313.3 537.3, 310.0 596.0, 395.0 591.2)"
746005_mask,"LINESTRING (357.7 541.7, 439.2 559.0)"
746005_mask,"LINESTRING (502.2 544.0, 565.0 545.0)"
746005_mask,"LINESTRING (502.2 544.0, 498.7 568.3)"
746005_mask,"LINESTRING (1022.0 545.0, 993.0 549.2)"
746005_mask,"LINESTRING (981.0 548.8, 955.3 552.7)"
746005_mask,"LINESTRING (981.0 548.8, 993.0 549.2)"
746005_mask,"LINESTRING (993.0 549.2, 1005.7 586.3)"
746005_mask,"LINESTRING (955.3 552.7, 902.7 578.3)"
746005_mask,"LINESTRING (439.2 559.0, 498.7 568.3)"
746005_mask,"LINESTRING (439.2 559.0, 429.0 580.0, 395.0 591.2)"
746005_mask,"LINESTRING (885.3 565.7, 812.3 603.3)"
746005_mask,"LINESTRING (885.3 565.7, 902.7 578.3)"
746005_mask,"LINESTRING (498.7 568.3, 501.3 592.7)"
746005_mask,"LINESTRING (674.3 571.3, 676.7 621.7)"
746005_mask,"LINESTRING (902.7 578.3, 950.3 647.7)"
746005_mask,"LINESTRING (1022.0 580.0, 1005.7 586.3)"
746005_mask,"LINESTRING (1005.7 586.3, 1010.0 609.0, 1005.0 622.0, 956.0 648.2)"
746005_mask,"LINESTRING (395.0 591.2, 392.2 627.0)"
746005_mask,"LINESTRING (501.3 592.7, 498.8 707.0)"
746005_mask,"LINESTRING (501.3 592.7, 555.7 601.7)"
746005_mask,"LINESTRING (555.7 601.7, 676.7 621.7)"
746005_mask,"LINESTRING (812.3 603.3, 780.0 619.0, 710.7 625.3)"
746005_mask,"LINESTRING (676.7 621.7, 710.7 625.3)"
746005_mask,"LINESTRING (710.7 625.3, 721.3 698.7)"
746005_mask,"LINESTRING (392.2 627.0, 442.0 635.0, 443.0 664.0)"
746005_mask,"LINESTRING (28.2 629.0, 104.0 643.8)"
746005_mask,"LINESTRING (28.2 629.0, 24.0 671.0, 30.0 744.0)"
746005_mask,"LINESTRING (215.0 638.0, 104.0 643.8)"
746005_mask,"LINESTRING (215.0 638.0, 230.0 694.0, 254.0 733.2)"
746005_mask,"LINESTRING (950.3 647.7, 881.7 675.3)"
746005_mask,"LINESTRING (950.3 647.7, 956.0 648.2)"
746005_mask,"LINESTRING (956.0 648.2, 1017.0 737.0, 1023.0 755.0)"
746005_mask,"LINESTRING (602.0 658.0, 581.0 663.0, 573.0 677.0, 563.0 706.0, 562.3 757.3)"
746005_mask,"LINESTRING (881.7 675.3, 725.7 699.3)"
746005_mask,"LINESTRING (881.7 675.3, 885.7 714.7)"
746005_mask,"LINESTRING (721.3 698.7, 657.7 736.7)"
746005_mask,"LINESTRING (721.3 698.7, 725.7 699.3)"
746005_mask,"LINESTRING (725.7 699.3, 734.0 733.0, 754.0 757.2)"
746005_mask,"LINESTRING (498.8 707.0, 435.0 707.0)"
746005_mask,"LINESTRING (498.8 707.0, 498.7 757.7)"
746005_mask,"LINESTRING (885.7 714.7, 754.0 757.2)"
746005_mask,"LINESTRING (885.7 714.7, 942.0 805.8)"
746005_mask,"LINESTRING (254.0 733.2, 310.0 728.0, 383.0 731.0, 398.0 735.0, 406.2 745.0)"
746005_mask,"LINESTRING (254.0 733.2, 278.0 778.0, 375.0 895.0)"
746005_mask,"LINESTRING (657.7 736.7, 562.3 757.3)"
746005_mask,"LINESTRING (657.7 736.7, 667.0 774.0, 667.0 834.0, 672.0 847.0, 684.7 855.3)"
746005_mask,"LINESTRING (406.2 745.0, 438.0 754.0, 498.7 757.7)"
746005_mask,"LINESTRING (406.2 745.0, 393.0 784.0, 379.5 895.0)"
746005_mask,"LINESTRING (498.7 757.7, 502.3 771.3)"
746005_mask,"LINESTRING (562.3 757.3, 542.0 767.0, 502.3 771.3)"
746005_mask,"LINESTRING (754.0 757.2, 799.3 808.7)"
746005_mask,"LINESTRING (502.3 771.3, 512.8 837.0)"
746005_mask,"LINESTRING (942.0 805.8, 815.0 834.2)"
746005_mask,"LINESTRING (942.0 805.8, 954.0 830.8)"
746005_mask,"LINESTRING (799.3 808.7, 684.7 855.3)"
746005_mask,"LINESTRING (799.3 808.7, 808.0 815.0, 815.0 834.2)"
746005_mask,"LINESTRING (954.0 830.8, 826.0 865.2)"
746005_mask,"LINESTRING (954.0 830.8, 966.0 862.8)"
746005_mask,"LINESTRING (815.0 834.2, 819.0 856.0)"
746005_mask,"LINESTRING (512.8 837.0, 565.0 839.0, 637.0 895.2)"
746005_mask,"LINESTRING (512.8 837.0, 484.0 857.0, 379.5 895.0)"
746005_mask,"LINESTRING (684.7 855.3, 685.3 875.7)"
746005_mask,"LINESTRING (819.0 856.0, 781.0 862.0, 739.0 889.0, 706.0 874.0, 685.3 875.7)"
746005_mask,"LINESTRING (819.0 856.0, 826.0 865.2)"
746005_mask,"LINESTRING (966.0 862.8, 836.0 891.2)"
746005_mask,"LINESTRING (966.0 862.8, 984.2 915.0)"
746005_mask,"LINESTRING (826.0 865.2, 836.0 891.2)"
746005_mask,"LINESTRING (685.3 875.7, 637.0 895.2)"
746005_mask,"LINESTRING (836.0 891.2, 863.3 965.3)"
746005_mask,"LINESTRING (379.5 895.0, 375.0 895.0)"
746005_mask,"LINESTRING (379.5 895.0, 412.0 953.0, 420.0 1016.4)"
746005_mask,"LINESTRING (375.0 895.0, 294.0 914.0, 205.0 945.0, 109.0 1020.0, 99.0 1022.0)"
746005_mask,"LINESTRING (637.0 895.2, 685.0 963.0, 736.0 1019.0, 745.0 1022.0, 866.0 997.0, 863.3 965.3)"
746005_mask,"LINESTRING (1023.0 896.0, 984.2 915.0)"
746005_mask,"LINESTRING (984.2 915.0, 937.0 940.0, 863.3 965.3)"
746005_mask,"LINESTRING (71.0 938.0, 70.0 949.0, 80.0 965.0, 73.0 1008.0, 77.0 1020.0, 90.0 1023.0)"
746005_mask,"LINESTRING (420.0 1016.4, 538.0 1007.0, 610.0 1013.0, 624.0 1023.0)"
798911_mask,"LINESTRING (965.0 0.0, 975.0 8.0, 989.0 59.0, 995.7 64.3)"
798911_mask,"LINESTRING (1023.0 2.0, 1012.0 13.0, 1002.0 58.0, 995.7 64.3)"
798911_mask,"LINESTRING (995.7 64.3, 1017.0 152.0, 1023.0 204.0)"
798911_mask,"LINESTRING (0.0 551.0, 122.0 655.0, 227.0 757.0, 382.0 883.0, 484.0 979.0, 556.0 1023.0)"
795582_mask,"LINESTRING (351.0 2.0, 341.0 56.0, 312.0 116.0, 334.0 127.0, 328.0 157.0, 373.5 183.5)"
795582_mask,"LINESTRING (511.0 3.0, 510.2 64.0)"
795582_mask,"LINESTRING (510.2 64.0, 642.0 84.0)"
795582_mask,"LINESTRING (510.2 64.0, 476.0 149.0, 413.3 239.3)"
795582_mask,"LINESTRING (302.0 173.0, 328.0 198.0, 361.8 212.0)"
795582_mask,"LINESTRING (373.5 183.5, 361.8 212.0)"
795582_mask,"LINESTRING (361.8 212.0, 413.3 239.3)"
795582_mask,"LINESTRING (413.3 239.3, 372.7 303.7)"
795582_mask,"LINESTRING (72.0 278.0, 75.0 312.0, 85.0 333.0, 157.0 338.0, 207.0 358.0, 281.3 370.3)"
795582_mask,"LINESTRING (166.0 299.0, 277.0 346.0, 291.3 365.7)"
795582_mask,"LINESTRING (372.7 303.7, 323.7 377.7)"
795582_mask,"LINESTRING (372.7 303.7, 451.0 345.0, 531.0 373.0)"
795582_mask,"LINESTRING (291.3 365.7, 281.3 370.3)"
795582_mask,"LINESTRING (291.3 365.7, 319.2 378.0)"
795582_mask,"LINESTRING (281.3 370.3, 265.0 392.0, 222.0 427.0, 182.0 484.0, 142.7 498.3)"
795582_mask,"LINESTRING (319.2 378.0, 323.7 377.7)"
795582_mask,"LINESTRING (319.2 378.0, 264.0 494.0, 217.0 573.0)"
795582_mask,"LINESTRING (323.7 377.7, 399.0 402.0, 498.0 418.0, 539.0 435.0, 550.0 465.0, 535.0 519.0, 626.0 542.0, 630.0 545.0, 626.0 572.0, 634.0 581.0, 696.0 601.0, 713.0 619.0, 744.0 687.0, 750.0 734.0, 764.0 760.0, 803.0 790.0, 894.0 828.0)"
795582_mask,"LINESTRING (81.0 455.0, 98.0 461.0, 132.0 496.8)"
795582_mask,"LINESTRING (1.0 478.0, 63.0 498.0, 132.0 496.8)"
795582_mask,"LINESTRING (132.0 496.8, 142.7 498.3)"
795582_mask,"LINESTRING (142.7 498.3, 154.0 510.0, 167.0 542.0, 217.0 573.0)"
795582_mask,"LINESTRING (38.0 564.0, 125.0 592.0, 145.0 608.0)"
795582_mask,"LINESTRING (217.0 573.0, 201.0 615.0)"
795582_mask,"LINESTRING (145.0 608.0, 201.0 615.0)"
795582_mask,"LINESTRING (145.0 608.0, 113.0 688.0, 113.0 709.0, 133.0 740.0, 184.8 751.0)"
795582_mask,"LINESTRING (201.0 615.0, 184.8 751.0)"
795582_mask,"LINESTRING (184.8 751.0, 185.2 758.0)"
795582_mask,"LINESTRING (185.2 758.0, 241.0 767.0, 267.0 786.0, 296.0 787.0, 368.0 819.0)"
795582_mask,"LINESTRING (185.2 758.0, 158.7 970.3)"
795582_mask,"LINESTRING (602.0 897.0, 749.0 912.0, 781.3 945.7)"
795582_mask,"LINESTRING (781.3 945.7, 772.0 964.0, 689.0 1009.0)"
795582_mask,"LINESTRING (781.3 945.7, 816.0 968.0, 867.0 979.0, 922.0 1010.0, 1022.0 1023.0)"
795582_mask,"LINESTRING (158.7 970.3, 118.0 984.0, 104.0 1020.0)"
795582_mask,"LINESTRING (158.7 970.3, 155.0 1016.0, 148.0 1022.0)"
795582_mask,"LINESTRING (689.0 1009.0, 665.0 1008.0, 633.0 1022.0)"
795582_mask,"LINESTRING (689.0 1009.0, 682.0 1022.0)"
715802_mask,"LINESTRING (616.0 0.0, 537.7 29.3)"
715802_mask,"LINESTRING (527.0 2.0, 537.7 29.3)"
715802_mask,"LINESTRING (537.7 29.3, 574.0 221.0, 610.0 361.0, 639.0 422.0, 752.0 583.0, 831.0 834.0, 862.0 861.0, 887.0 865.0, 959.0 861.0, 977.0 869.0, 991.0 886.0, 993.0 916.0, 986.0 956.0, 967.0 1016.0, 957.0 1022.0)"
703624_mask,"LINESTRING (630.0 535.0, 660.0 534.0, 668.0 561.0, 702.0 571.0, 715.0 594.8)"
703624_mask,"LINESTRING (715.0 594.8, 657.0 590.0, 654.0 655.8)"
703624_mask,"LINESTRING (715.0 594.8, 723.0 609.0, 727.0 658.0)"
703624_mask,"LINESTRING (292.7 649.3, 271.0 651.0)"
703624_mask,"LINESTRING (292.7 649.3, 409.0 638.0, 433.0 706.0, 444.8 788.0)"
703624_mask,"LINESTRING (292.7 649.3, 319.0 768.0)"
703624_mask,"LINESTRING (654.0 655.8, 632.0 659.0, 628.0 671.0, 620.0 675.0, 604.0 674.0, 579.0 661.0, 551.0 660.0, 549.0 683.0, 558.0 708.0)"
703624_mask,"LINESTRING (654.0 655.8, 727.0 658.0)"
703624_mask,"LINESTRING (727.0 658.0, 729.0 690.0, 703.0 695.0)"
703624_mask,"LINESTRING (1020.0 755.0, 937.0 758.0, 862.0 735.0, 699.0 731.0, 573.7 762.7)"
703624_mask,"LINESTRING (573.7 762.7, 444.8 788.0)"
703624_mask,"LINESTRING (573.7 762.7, 604.3 830.3)"
703624_mask,"LINESTRING (444.8 788.0, 413.0 805.0)"
703624_mask,"LINESTRING (413.0 805.0, 322.0 843.0, 249.0 904.0, 154.0 953.0, 0.0 1010.0)"
703624_mask,"LINESTRING (413.0 805.0, 438.0 888.0, 448.0 891.0)"
703624_mask,"LINESTRING (604.3 830.3, 675.0 826.0, 685.0 831.0, 701.0 928.0, 767.0 926.0, 851.0 908.0, 865.0 874.0, 894.0 855.0)"
703624_mask,"LINESTRING (604.3 830.3, 605.0 882.0, 533.0 889.0, 486.0 885.0)"
99995_mask,"LINESTRING (403.0 166.0, 454.2 183.0)"
99995_mask,"LINESTRING (454.2 183.0, 508.0 198.0)"
99995_mask,"LINESTRING (454.2 183.0, 396.0 427.8)"
99995_mask,"LINESTRING (396.0 427.8, 245.0 432.2)"
99995_mask,"LINESTRING (396.0 427.8, 453.0 425.0, 463.0 433.0, 484.0 1019.0)"
99995_mask,"LINESTRING (69.0 432.0, 3.0 433.0)"
99995_mask,"LINESTRING (69.0 432.0, 245.0 432.2)"
99995_mask,"LINESTRING (69.0 432.0, 54.8 530.0)"
99995_mask,"LINESTRING (245.0 432.2, 246.0 457.0, 216.0 656.0, 207.0 779.0, 212.0 794.0, 223.0 799.0, 306.0 797.0)"
99995_mask,"LINESTRING (54.8 530.0, 138.0 543.0, 111.0 709.0)"
99995_mask,"LINESTRING (54.8 530.0, 24.0 718.0, 16.0 729.0, 2.0 726.0)"
99995_mask,"LINESTRING (2.0 786.0, 12.0 790.0)"
99995_mask,"LINESTRING (166.0 825.0, 160.0 880.8)"
99995_mask,"LINESTRING (75.0 831.0, 3.0 838.0)"
99995_mask,"LINESTRING (230.0 877.0, 160.0 880.8)"
99995_mask,"LINESTRING (160.0 880.8, 2.0 890.0)"
95932_mask,"LINESTRING (434.0 363.0, 454.0 363.0, 512.0 388.0, 557.5 391.5)"
95932_mask,"LINESTRING (557.5 391.5, 596.0 471.0, 594.0 509.0, 583.0 524.0, 570.0 574.0, 541.0 634.0, 513.0 665.0, 406.8 741.0)"
95932_mask,"LINESTRING (212.0 625.0, 210.0 644.8)"
95932_mask,"LINESTRING (134.0 634.0, 126.3 685.7)"
95932_mask,"LINESTRING (0.0 636.0, 42.0 651.0, 62.3 689.3)"
95932_mask,"LINESTRING (210.0 644.8, 199.0 646.2)"
95932_mask,"LINESTRING (210.0 644.8, 225.0 661.0, 207.3 708.3)"
95932_mask,"LINESTRING (199.0 646.2, 169.0 641.0, 160.7 689.7)"
95932_mask,"LINESTRING (199.0 646.2, 196.0 655.0)"
95932_mask,"LINESTRING (1.0 685.0, 5.0 690.0, 50.0 696.0, 58.0 703.0)"
95932_mask,"LINESTRING (126.3 685.7, 71.0 684.0, 62.3 689.3)"
95932_mask,"LINESTRING (126.3 685.7, 160.7 689.7)"
95932_mask,"LINESTRING (62.3 689.3, 58.0 703.0)"
95932_mask,"LINESTRING (160.7 689.7, 207.3 708.3)"
95932_mask,"LINESTRING (58.0 703.0, 85.0 724.2)"
95932_mask,"LINESTRING (207.3 708.3, 198.3 733.3)"
95932_mask,"LINESTRING (85.0 724.2, 92.0 718.0, 113.0 717.0, 198.3 733.3)"
95932_mask,"LINESTRING (85.0 724.2, 80.8 753.0)"
95932_mask,"LINESTRING (198.3 733.3, 199.0 757.0, 192.0 764.0, 176.7 818.7)"
95932_mask,"LINESTRING (0.0 738.0, 23.3 748.3)"
95932_mask,"LINESTRING (406.8 741.0, 386.0 745.0, 262.0 799.0, 244.0 825.0, 228.7 832.3)"
95932_mask,"LINESTRING (406.8 741.0, 433.0 818.0, 430.0 874.0, 440.0 888.0, 458.0 891.0, 481.0 884.0, 604.0 907.0)"
95932_mask,"LINESTRING (23.3 748.3, 80.8 753.0)"
95932_mask,"LINESTRING (23.3 748.3, 21.0 775.0)"
95932_mask,"LINESTRING (80.8 753.0, 80.5 760.0)"
95932_mask,"LINESTRING (80.5 760.0, 123.0 771.0, 140.0 812.8)"
95932_mask,"LINESTRING (80.5 760.0, 72.7 812.7)"
95932_mask,"LINESTRING (0.0 803.0, 4.0 809.0, 61.0 815.2)"
95932_mask,"LINESTRING (72.7 812.7, 61.0 815.2)"
95932_mask,"LINESTRING (72.7 812.7, 102.0 817.0, 140.0 812.8)"
95932_mask,"LINESTRING (140.0 812.8, 176.7 818.7)"
95932_mask,"LINESTRING (61.0 815.2, 64.0 831.0, 55.0 884.0)"
95932_mask,"LINESTRING (176.7 818.7, 228.7 832.3)"
95932_mask,"LINESTRING (228.7 832.3, 240.0 865.0, 312.0 915.8)"
95932_mask,"LINESTRING (3.0 862.0, 55.0 884.0)"
95932_mask,"LINESTRING (55.0 884.0, 56.3 904.7)"
95932_mask,"LINESTRING (56.3 904.7, 49.0 1020.0)"
95932_mask,"LINESTRING (56.3 904.7, 139.0 921.0)"
95932_mask,"LINESTRING (316.0 914.0, 312.0 915.8)"
745704_mask,"LINESTRING (634.0 3.0, 628.0 206.8)"
745704_mask,"LINESTRING (24.0 197.0, 66.3 198.7)"
745704_mask,"LINESTRING (66.3 198.7, 57.0 449.0, 54.0 825.8)"
745704_mask,"LINESTRING (66.3 198.7, 628.0 206.8)"
745704_mask,"LINESTRING (628.0 206.8, 1019.0 215.0)"
745704_mask,"LINESTRING (54.0 825.8, 6.0 827.0)"
745704_mask,"LINESTRING (54.0 825.8, 740.0 832.2)"
745704_mask,"LINESTRING (740.0 832.2, 1017.0 834.0)"
745704_mask,"LINESTRING (740.0 832.2, 735.0 1021.0)"
907705_mask,"LINESTRING (605.0 0.0, 682.0 248.0, 725.0 339.0, 743.0 394.0, 761.0 495.0, 770.0 625.0)"
907705_mask,"LINESTRING (770.0 625.0, 181.0 625.0, 117.0 641.0, 1.0 695.0)"
907705_mask,"LINESTRING (770.0 625.0, 1021.0 627.0)"
907705_mask,"LINESTRING (770.0 625.0, 769.0 720.0, 793.0 862.0, 802.0 1021.0)"
987840_mask,"LINESTRING (734.0 1.0, 720.7 90.3)"
987840_mask,"LINESTRING (286.2 74.0, 173.0 29.0, 112.0 12.0, 66.0 52.0, 65.3 83.7)"
987840_mask,"LINESTRING (286.2 74.0, 321.0 84.0)"
987840_mask,"LINESTRING (286.2 74.0, 258.8 150.0)"
987840_mask,"LINESTRING (663.0 75.0, 720.7 90.3)"
987840_mask,"LINESTRING (65.3 83.7, 60.0 89.0, 31.0 91.0)"
987840_mask,"LINESTRING (65.3 83.7, 105.0 93.0, 258.8 150.0)"
987840_mask,"LINESTRING (451.0 88.0, 402.8 226.0)"
987840_mask,"LINESTRING (720.7 90.3, 714.8 219.0)"
987840_mask,"LINESTRING (258.8 150.0, 340.0 199.0, 402.8 226.0)"
987840_mask,"LINESTRING (522.0 177.0, 714.8 219.0)"
987840_mask,"LINESTRING (801.0 178.0, 805.2 246.0)"
987840_mask,"LINESTRING (1022.0 207.0, 805.2 246.0)"
987840_mask,"LINESTRING (714.8 219.0, 717.0 270.0)"
987840_mask,"LINESTRING (402.8 226.0, 441.0 244.0, 575.3 282.7)"
987840_mask,"LINESTRING (805.2 246.0, 717.0 270.0)"
987840_mask,"LINESTRING (717.0 270.0, 641.0 301.0, 615.2 301.0)"
987840_mask,"LINESTRING (575.3 282.7, 563.0 298.0, 508.0 286.0)"
987840_mask,"LINESTRING (575.3 282.7, 604.0 290.0, 615.2 301.0)"
987840_mask,"LINESTRING (615.2 301.0, 608.0 311.0, 493.0 361.0, 331.0 461.0, 212.0 504.0, 0.0 612.0)"
987840_mask,"LINESTRING (367.0 543.0, 493.0 461.0, 532.0 444.0, 635.0 482.0, 689.0 539.0, 693.0 551.8)"
987840_mask,"LINESTRING (367.0 543.0, 332.0 554.0, 7.0 702.0, 1.0 713.0)"
987840_mask,"LINESTRING (367.0 543.0, 426.9 673.3)"
987840_mask,"LINESTRING (693.0 551.8, 659.0 575.0)"
987840_mask,"LINESTRING (693.0 551.8, 703.0 555.0, 736.3 594.3)"
987840_mask,"LINESTRING (659.0 575.0, 426.9 673.3)"
987840_mask,"LINESTRING (659.0 575.0, 694.0 654.0, 719.0 667.2)"
987840_mask,"LINESTRING (1018.0 587.0, 975.0 590.0)"
987840_mask,"LINESTRING (975.0 590.0, 741.0 590.0, 736.3 594.3)"
987840_mask,"LINESTRING (975.0 590.0, 974.0 607.8)"
987840_mask,"LINESTRING (736.3 594.3, 736.2 611.0)"
987840_mask,"LINESTRING (974.0 607.8, 736.2 611.0)"
987840_mask,"LINESTRING (974.0 607.8, 1018.0 608.0)"
987840_mask,"LINESTRING (736.2 611.0, 727.0 659.0, 719.0 667.2)"
987840_mask,"LINESTRING (719.0 667.2, 721.0 690.0, 714.0 707.0, 525.0 790.0, 516.7 801.3)"
987840_mask,"LINESTRING (426.9 673.3, 7.2 860.0)"
987840_mask,"LINESTRING (426.9 673.3, 486.3 803.3)"
987840_mask,"LINESTRING (1019.0 773.0, 756.7 776.3)"
987840_mask,"LINESTRING (756.7 776.3, 712.0 779.0, 690.0 793.0, 688.0 1013.0, 972.0 1012.8)"
987840_mask,"LINESTRING (756.7 776.3, 756.0 849.0)"
987840_mask,"LINESTRING (516.7 801.3, 486.3 803.3)"
987840_mask,"LINESTRING (516.7 801.3, 517.0 834.0, 496.7 924.3)"
987840_mask,"LINESTRING (486.3 803.3, 475.0 814.0, 272.0 902.0, 185.8 946.0)"
987840_mask,"LINESTRING (0.0 827.0, 1.0 853.0, 7.2 860.0)"
987840_mask,"LINESTRING (7.2 860.0, 2.0 889.0, 3.0 907.0, 10.0 914.0, 142.0 956.0, 185.8 946.0)"
987840_mask,"LINESTRING (496.7 924.3, 473.0 929.0, 271.0 1017.0, 237.0 1023.0)"
987840_mask,"LINESTRING (496.7 924.3, 484.0 1010.0, 473.0 1022.0)"
987840_mask,"LINESTRING (185.8 946.0, 216.0 1016.0, 228.0 1022.0)"
987840_mask,"LINESTRING (1021.0 954.0, 1013.7 961.3)"
987840_mask,"LINESTRING (1013.7 961.3, 1005.0 957.0, 973.0 960.0, 972.0 1012.8)"
987840_mask,"LINESTRING (1013.7 961.3, 1011.7 1010.7)"
987840_mask,"LINESTRING (1011.7 1010.7, 1007.0 1015.0, 972.0 1012.8)"
987840_mask,"LINESTRING (1011.7 1010.7, 1019.0 1014.0)"
680199_mask,"LINESTRING (141.0 0.0, 116.0 8.0, 6.0 74.0, 0.0 83.0)"
680199_mask,"LINESTRING (214.0 0.0, 196.0 4.0, 71.0 74.0, 21.0 111.0)"
680199_mask,"LINESTRING (351.0 0.0, 345.3 3.3)"
680199_mask,"LINESTRING (412.0 0.0, 442.2 345.0)"
680199_mask,"LINESTRING (479.0 0.0, 506.0 340.0)"
680199_mask,"LINESTRING (560.0 0.0, 585.2 230.0)"
680199_mask,"LINESTRING (846.0 0.0, 852.3 14.7)"
680199_mask,"LINESTRING (375.0 1.0, 411.0 338.0, 417.0 346.0, 442.2 345.0)"
680199_mask,"LINESTRING (862.0 2.0, 867.7 27.7)"
680199_mask,"LINESTRING (345.3 3.3, 335.0 2.0, 156.0 88.0)"
680199_mask,"LINESTRING (345.3 3.3, 390.2 434.0)"
680199_mask,"LINESTRING (510.0 3.0, 536.5 338.0)"
680199_mask,"LINESTRING (605.0 3.0, 613.0 122.0)"
680199_mask,"LINESTRING (654.0 3.0, 659.0 118.5)"
680199_mask,"LINESTRING (709.0 3.0, 710.2 31.0)"
680199_mask,"LINESTRING (852.3 14.7, 710.2 31.0)"
680199_mask,"LINESTRING (852.3 14.7, 859.3 29.3)"
680199_mask,"LINESTRING (867.7 27.7, 859.3 29.3)"
